"","task","b","se","t","roi","hemi","community","parcel","r","control","conjunc"
"820","Stroop",0.0623980663933072,0.0287446462784159,2.17077176003245,"RH_Cont_Par_3","RH","Cont","Par_3",0.204797852946656,FALSE,TRUE
"821","Axcpt",0.0898413564469835,0.0222454804277494,4.03863412789746,"RH_Cont_Par_4","RH","Cont","Par_4",0.256618155147244,FALSE,FALSE
"822","Cuedts",-0.000966580362226638,0.0222454804277494,-0.0434506400239804,"RH_Cont_Par_4","RH","Cont","Par_4",0.256618155147244,FALSE,FALSE
"823","Stern",0.0226100047689911,0.0222454804277494,1.01638644498714,"RH_Cont_Par_4","RH","Cont","Par_4",0.256618155147244,FALSE,FALSE
"824","Stroop",0.0168682220124861,0.0222454804277494,0.75827636392354,"RH_Cont_Par_4","RH","Cont","Par_4",0.256618155147244,FALSE,FALSE
"825","Axcpt",0.164274092010576,0.0261584193150059,6.279970132459,"RH_Cont_Par_5","RH","Cont","Par_5",0.231933173436347,FALSE,FALSE
"826","Cuedts",0.00469425041153377,0.026158419315006,0.179454666392662,"RH_Cont_Par_5","RH","Cont","Par_5",0.231933173436347,FALSE,FALSE
"827","Stern",0.0704965246473553,0.0261584193150059,2.69498411958381,"RH_Cont_Par_5","RH","Cont","Par_5",0.231933173436347,FALSE,FALSE
"828","Stroop",0.0442545148841595,0.026158419315006,1.69178857297286,"RH_Cont_Par_5","RH","Cont","Par_5",0.231933173436347,FALSE,FALSE
"829","Axcpt",0.196478020214035,0.0292609751937486,6.71467778886644,"RH_Cont_Par_6","RH","Cont","Par_6",0.319834065604932,FALSE,TRUE
"830","Cuedts",-0.000678082213274033,0.0292609751937486,-0.0231736026835805,"RH_Cont_Par_6","RH","Cont","Par_6",0.319834065604932,FALSE,TRUE
"831","Stern",0.108567627441916,0.0292609751937486,3.71032157072847,"RH_Cont_Par_6","RH","Cont","Par_6",0.319834065604932,FALSE,TRUE
"832","Stroop",0.0690822653224226,0.0292609751937485,2.36090099065398,"RH_Cont_Par_6","RH","Cont","Par_6",0.319834065604932,FALSE,TRUE
"833","Axcpt",0.0939076878736781,0.0292084247013652,3.21508909959424,"RH_Cont_pCun_1","RH","Cont","pCun_1",0.186022928001547,FALSE,FALSE
"834","Cuedts",0.00204685349986247,0.0292084247013652,0.0700775040348822,"RH_Cont_pCun_1","RH","Cont","pCun_1",0.186022928001547,FALSE,FALSE
"835","Stern",0.133918318626337,0.0292084247013652,4.58492096015291,"RH_Cont_pCun_1","RH","Cont","pCun_1",0.186022928001547,FALSE,FALSE
"836","Stroop",-0.00339193864415391,0.0292084247013652,-0.116128777187884,"RH_Cont_pCun_1","RH","Cont","pCun_1",0.186022928001547,FALSE,FALSE
"837","Axcpt",0.127754989361337,0.0243982670284839,5.23623211485424,"RH_Cont_pCun_2","RH","Cont","pCun_2",0.186079528704811,FALSE,FALSE
"838","Cuedts",-0.00364824154500763,0.0243982670284839,-0.149528716148097,"RH_Cont_pCun_2","RH","Cont","pCun_2",0.186079528704811,FALSE,FALSE
"839","Stern",0.0802822390124174,0.0243982670284839,3.29048939905,"RH_Cont_pCun_2","RH","Cont","pCun_2",0.186079528704811,FALSE,FALSE
"840","Stroop",-0.00469668935938583,0.0243982670284839,-0.192500940903002,"RH_Cont_pCun_2","RH","Cont","pCun_2",0.186079528704811,FALSE,FALSE
"841","Axcpt",0.180090470712745,0.0462431943263103,3.89442107830949,"RH_Cont_PFCl_1","RH","Cont","PFCl_1",0.0723073984194254,FALSE,FALSE
"842","Cuedts",-0.0245403093560465,0.0462431943263103,-0.530679372685209,"RH_Cont_PFCl_1","RH","Cont","PFCl_1",0.0723073984194254,FALSE,FALSE
"843","Stern",0.0820912492047526,0.0462431943263103,1.77520714995344,"RH_Cont_PFCl_1","RH","Cont","PFCl_1",0.0723073984194254,FALSE,FALSE
"844","Stroop",0.110102755887477,0.0462431943263103,2.38095048344949,"RH_Cont_PFCl_1","RH","Cont","PFCl_1",0.0723073984194254,FALSE,FALSE
"845","Axcpt",0.1086481087938,0.0279390674809291,3.88875215208819,"RH_Cont_PFCl_10","RH","Cont","PFCl_10",0.144935534157345,FALSE,FALSE
"846","Cuedts",0.0218182207371389,0.0279390674809291,0.780921580580017,"RH_Cont_PFCl_10","RH","Cont","PFCl_10",0.144935534157345,FALSE,FALSE
"847","Stern",0.0932549449951649,0.0279390674809291,3.33779733553454,"RH_Cont_PFCl_10","RH","Cont","PFCl_10",0.144935534157345,FALSE,FALSE
"848","Stroop",0.0284067298698847,0.0279390674809291,1.01673865419005,"RH_Cont_PFCl_10","RH","Cont","PFCl_10",0.144935534157345,FALSE,FALSE
"849","Axcpt",0.0884646621604832,0.0215501050237636,4.10506872532325,"RH_Cont_PFCl_11","RH","Cont","PFCl_11",0.206566624923648,FALSE,FALSE
"850","Cuedts",0.0078267335573188,0.0215501050237636,0.363187722226327,"RH_Cont_PFCl_11","RH","Cont","PFCl_11",0.206566624923648,FALSE,FALSE
"851","Stern",0.0729226718669799,0.0215501050237636,3.38386619399614,"RH_Cont_PFCl_11","RH","Cont","PFCl_11",0.206566624923648,FALSE,FALSE
"852","Stroop",-0.00929578423151787,0.0215501050237636,-0.431356794840085,"RH_Cont_PFCl_11","RH","Cont","PFCl_11",0.206566624923648,FALSE,FALSE
"853","Axcpt",0.119482326500608,0.0229351319599681,5.20957658796805,"RH_Cont_PFCl_12","RH","Cont","PFCl_12",0.261540057968554,FALSE,FALSE
"854","Cuedts",-0.000343598724376255,0.0229351319599681,-0.0149813275535535,"RH_Cont_PFCl_12","RH","Cont","PFCl_12",0.261540057968554,FALSE,FALSE
"855","Stern",0.102124682865441,0.0229351319599681,4.45276194807569,"RH_Cont_PFCl_12","RH","Cont","PFCl_12",0.261540057968554,FALSE,FALSE
"856","Stroop",0.0207587451117105,0.0229351319599681,0.905106853012386,"RH_Cont_PFCl_12","RH","Cont","PFCl_12",0.261540057968554,FALSE,FALSE
"857","Axcpt",0.0963066702096584,0.0230881341494962,4.17126258822262,"RH_Cont_PFCl_13","RH","Cont","PFCl_13",0.105640495916495,FALSE,FALSE
"858","Cuedts",-0.0218448168575911,0.0230881341494962,-0.946149078836144,"RH_Cont_PFCl_13","RH","Cont","PFCl_13",0.105640495916495,FALSE,FALSE
"859","Stern",0.0872556232873953,0.0230881341494962,3.77924100416315,"RH_Cont_PFCl_13","RH","Cont","PFCl_13",0.105640495916495,FALSE,FALSE
"860","Stroop",0.0163096990217301,0.0230881341494962,0.706410440797183,"RH_Cont_PFCl_13","RH","Cont","PFCl_13",0.105640495916495,FALSE,FALSE
"861","Axcpt",0.099742648985233,0.0204418812958491,4.87932825465954,"RH_Cont_PFCl_14","RH","Cont","PFCl_14",0.176591835820227,FALSE,FALSE
"862","Cuedts",-0.00497418247224166,0.0204418812958491,-0.243332910520897,"RH_Cont_PFCl_14","RH","Cont","PFCl_14",0.176591835820227,FALSE,FALSE
"863","Stern",0.068889792454008,0.0204418812958491,3.37003191912657,"RH_Cont_PFCl_14","RH","Cont","PFCl_14",0.176591835820227,FALSE,FALSE
"864","Stroop",0.00541901996367514,0.0204418812958491,0.265093994297653,"RH_Cont_PFCl_14","RH","Cont","PFCl_14",0.176591835820227,FALSE,FALSE
"865","Axcpt",0.0473814055025188,0.0207515377135276,2.28327202333693,"RH_Cont_PFCl_15","RH","Cont","PFCl_15",0.240211026288668,FALSE,FALSE
"866","Cuedts",-0.00330569001234957,0.0207515377135276,-0.159298556954391,"RH_Cont_PFCl_15","RH","Cont","PFCl_15",0.240211026288668,FALSE,FALSE
"867","Stern",-0.0158978979915728,0.0207515377135276,-0.766106984987874,"RH_Cont_PFCl_15","RH","Cont","PFCl_15",0.240211026288668,FALSE,FALSE
"868","Stroop",-0.0305863002731573,0.0207515377135276,-1.47392933937703,"RH_Cont_PFCl_15","RH","Cont","PFCl_15",0.240211026288668,FALSE,FALSE
"869","Axcpt",0.140243373193813,0.030590193214485,4.58458605378816,"RH_Cont_PFCl_2","RH","Cont","PFCl_2",0.0025493900095042,FALSE,TRUE
"870","Cuedts",-0.0026045307983542,0.030590193214485,-0.0851426723620989,"RH_Cont_PFCl_2","RH","Cont","PFCl_2",0.0025493900095042,FALSE,TRUE
"871","Stern",0.0859699561706859,0.030590193214485,2.81037637022762,"RH_Cont_PFCl_2","RH","Cont","PFCl_2",0.0025493900095042,FALSE,TRUE
"872","Stroop",0.0749196638465377,0.030590193214485,2.4491399358361,"RH_Cont_PFCl_2","RH","Cont","PFCl_2",0.0025493900095042,FALSE,TRUE
"873","Axcpt",0.0955354433029996,0.02442278405898,3.91173434905232,"RH_Cont_PFCl_3","RH","Cont","PFCl_3",0.0609188652502341,FALSE,FALSE
"874","Cuedts",-0.00878343818893704,0.02442278405898,-0.359641151791925,"RH_Cont_PFCl_3","RH","Cont","PFCl_3",0.0609188652502341,FALSE,FALSE
"875","Stern",0.100283792262656,0.02442278405898,4.10615726775761,"RH_Cont_PFCl_3","RH","Cont","PFCl_3",0.0609188652502341,FALSE,FALSE
"876","Stroop",0.00547572163511776,0.02442278405898,0.224205464122932,"RH_Cont_PFCl_3","RH","Cont","PFCl_3",0.0609188652502341,FALSE,FALSE
"877","Axcpt",0.019961797987835,0.024812884102606,0.804493258634877,"RH_Cont_PFCl_4","RH","Cont","PFCl_4",0.103765597620884,FALSE,FALSE
"878","Cuedts",-0.0222606334100694,0.024812884102606,-0.897140103424391,"RH_Cont_PFCl_4","RH","Cont","PFCl_4",0.103765597620884,FALSE,FALSE
"879","Stern",0.0107203514904509,0.024812884102606,0.43204777994046,"RH_Cont_PFCl_4","RH","Cont","PFCl_4",0.103765597620884,FALSE,FALSE
"880","Stroop",-0.0124643784605107,0.024812884102606,-0.502334932487821,"RH_Cont_PFCl_4","RH","Cont","PFCl_4",0.103765597620884,FALSE,FALSE
"881","Axcpt",0.110794031987577,0.0236285296818674,4.68899391876258,"RH_Cont_PFCl_5","RH","Cont","PFCl_5",0.258627480113107,FALSE,FALSE
"882","Cuedts",-0.00317053212282477,0.0236285296818674,-0.134182370444228,"RH_Cont_PFCl_5","RH","Cont","PFCl_5",0.258627480113107,FALSE,FALSE
"883","Stern",0.0855839163094927,0.0236285296818674,3.62205848022656,"RH_Cont_PFCl_5","RH","Cont","PFCl_5",0.258627480113107,FALSE,FALSE
"884","Stroop",0.0111165758854314,0.0236285296818674,0.47047260388624,"RH_Cont_PFCl_5","RH","Cont","PFCl_5",0.258627480113107,FALSE,FALSE
"885","Axcpt",0.123767632931099,0.0283899783428893,4.3595536226289,"RH_Cont_PFCl_6","RH","Cont","PFCl_6",0.232602948424968,FALSE,FALSE
"886","Cuedts",-0.0114069473690756,0.0283899783428893,-0.401794859837666,"RH_Cont_PFCl_6","RH","Cont","PFCl_6",0.232602948424968,FALSE,FALSE
"887","Stern",0.0355301573825218,0.0283899783428893,1.25150350427868,"RH_Cont_PFCl_6","RH","Cont","PFCl_6",0.232602948424968,FALSE,FALSE
"888","Stroop",0.023178494084688,0.0283899783428893,0.816432256648531,"RH_Cont_PFCl_6","RH","Cont","PFCl_6",0.232602948424968,FALSE,FALSE
"889","Axcpt",0.0939053714843938,0.0239750875436485,3.91678951384148,"RH_Cont_PFCl_7","RH","Cont","PFCl_7",0.180789721312287,FALSE,FALSE
"890","Cuedts",0.00577522599597936,0.0239750875436485,0.240884459148069,"RH_Cont_PFCl_7","RH","Cont","PFCl_7",0.180789721312287,FALSE,FALSE
"891","Stern",0.0772303235571778,0.0239750875436485,3.22127389176678,"RH_Cont_PFCl_7","RH","Cont","PFCl_7",0.180789721312287,FALSE,FALSE
"892","Stroop",0.0140751813873303,0.0239750875436485,0.587075286449128,"RH_Cont_PFCl_7","RH","Cont","PFCl_7",0.180789721312287,FALSE,FALSE
"893","Axcpt",0.0730733873089529,0.0252064905282001,2.89899092565866,"RH_Cont_PFCl_8","RH","Cont","PFCl_8",0.125613469080687,FALSE,FALSE
"894","Cuedts",-0.0072985604264095,0.0252064905282001,-0.28955083684673,"RH_Cont_PFCl_8","RH","Cont","PFCl_8",0.125613469080687,FALSE,FALSE
"895","Stern",0.0538724110343063,0.0252064905282001,2.13724361882254,"RH_Cont_PFCl_8","RH","Cont","PFCl_8",0.125613469080687,FALSE,FALSE
"896","Stroop",0.00581493154494893,0.0252064905282001,0.230691834646454,"RH_Cont_PFCl_8","RH","Cont","PFCl_8",0.125613469080687,FALSE,FALSE
"897","Axcpt",0.172578104113411,0.0248918752472444,6.93310979583654,"RH_Cont_PFCl_9","RH","Cont","PFCl_9",0.211630029503117,FALSE,FALSE
"898","Cuedts",0.0201450659837207,0.0248918752472444,0.809302866241501,"RH_Cont_PFCl_9","RH","Cont","PFCl_9",0.211630029503117,FALSE,FALSE
"899","Stern",0.0951832067923458,0.0248918752472444,3.82386645630015,"RH_Cont_PFCl_9","RH","Cont","PFCl_9",0.211630029503117,FALSE,FALSE
"900","Stroop",0.0353442918907384,0.0248918752472444,1.41991278437936,"RH_Cont_PFCl_9","RH","Cont","PFCl_9",0.211630029503117,FALSE,FALSE
"901","Axcpt",0.0442377759274575,0.0197448481655543,2.24047182113216,"RH_Cont_PFCmp_1","RH","Cont","PFCmp_1",0.0708027630576643,FALSE,FALSE
"902","Cuedts",0.00343054571292944,0.0197448481655543,0.17374383860364,"RH_Cont_PFCmp_1","RH","Cont","PFCmp_1",0.0708027630576643,FALSE,FALSE
"903","Stern",0.126376333314506,0.0197448481655543,6.40047126495381,"RH_Cont_PFCmp_1","RH","Cont","PFCmp_1",0.0708027630576643,FALSE,FALSE
"904","Stroop",-0.0295122468566825,0.0197448481655543,-1.49468087114328,"RH_Cont_PFCmp_1","RH","Cont","PFCmp_1",0.0708027630576643,FALSE,FALSE
"905","Axcpt",0.0887387802005017,0.024245023606295,3.6600822354927,"RH_Cont_PFCmp_2","RH","Cont","PFCmp_2",0.308792211743231,FALSE,FALSE
"906","Cuedts",0.0227846275640848,0.024245023606295,0.939765121868925,"RH_Cont_PFCmp_2","RH","Cont","PFCmp_2",0.308792211743231,FALSE,FALSE
"907","Stern",0.107350610016294,0.024245023606295,4.42773790446718,"RH_Cont_PFCmp_2","RH","Cont","PFCmp_2",0.308792211743231,FALSE,FALSE
"908","Stroop",-0.0260642177525269,0.024245023606295,-1.07503371313524,"RH_Cont_PFCmp_2","RH","Cont","PFCmp_2",0.308792211743231,FALSE,FALSE
"909","Axcpt",0.0798081116716295,0.0241645207051381,3.30269789521047,"RH_Cont_PFCv_1","RH","Cont","PFCv_1",0.253691427115982,FALSE,FALSE
"910","Cuedts",0.0213435047790141,0.0241645207051381,0.883257939996129,"RH_Cont_PFCv_1","RH","Cont","PFCv_1",0.253691427115982,FALSE,FALSE
"911","Stern",0.131659012456295,0.0241645207051381,5.44844294918294,"RH_Cont_PFCv_1","RH","Cont","PFCv_1",0.253691427115982,FALSE,FALSE
"912","Stroop",-0.0123850905619368,0.0241645207051381,-0.512532018038468,"RH_Cont_PFCv_1","RH","Cont","PFCv_1",0.253691427115982,FALSE,FALSE
"913","Axcpt",0.0478391997695922,0.0504898042480471,0.947502183501584,"RH_Cont_Temp_1","RH","Cont","Temp_1",-0.0206050143506366,FALSE,FALSE
"914","Cuedts",-0.0291587801870287,0.0504898042480471,-0.577518186518946,"RH_Cont_Temp_1","RH","Cont","Temp_1",-0.0206050143506366,FALSE,FALSE
"915","Stern",-0.0149101809224106,0.0504898042480471,-0.295310729452616,"RH_Cont_Temp_1","RH","Cont","Temp_1",-0.0206050143506366,FALSE,FALSE
"916","Stroop",0.0130713904033706,0.0504898042480471,0.258891683143655,"RH_Cont_Temp_1","RH","Cont","Temp_1",-0.0206050143506366,FALSE,FALSE
"917","Axcpt",0.1289715157847,0.0318695683318152,4.04685480650044,"RH_Cont_Temp_2","RH","Cont","Temp_2",0.17323824415185,FALSE,FALSE
"918","Cuedts",0.0100246048245113,0.0318695683318152,0.314551007410534,"RH_Cont_Temp_2","RH","Cont","Temp_2",0.17323824415185,FALSE,FALSE
"919","Stern",0.0571934785302641,0.0318695683318152,1.79461101997947,"RH_Cont_Temp_2","RH","Cont","Temp_2",0.17323824415185,FALSE,FALSE
"920","Stroop",0.0871158815690857,0.0318695683318152,2.73351306996269,"RH_Cont_Temp_2","RH","Cont","Temp_2",0.17323824415185,FALSE,FALSE
"921","Axcpt",0.0569259377809678,0.0278440500647942,2.04445609200166,"RH_Default_Par_1","RH","Default","Par_1",0.122203276709046,FALSE,FALSE
"922","Cuedts",-0.00758630063232263,0.0278440500647942,-0.272456794707272,"RH_Default_Par_1","RH","Default","Par_1",0.122203276709046,FALSE,FALSE
"923","Stern",0.0352980720889872,0.0278440500647942,1.26770609903542,"RH_Default_Par_1","RH","Default","Par_1",0.122203276709046,FALSE,FALSE
"924","Stroop",-0.0136755985488697,0.0278440500647942,-0.491149761512641,"RH_Default_Par_1","RH","Default","Par_1",0.122203276709046,FALSE,FALSE
"925","Axcpt",0.0115216287318332,0.0237750305742702,0.484610469620266,"RH_Default_Par_2","RH","Default","Par_2",0.0677392499935145,FALSE,FALSE
"926","Cuedts",0.0116765390954495,0.0237750305742702,0.491126144253464,"RH_Default_Par_2","RH","Default","Par_2",0.0677392499935145,FALSE,FALSE
"927","Stern",-0.00806983426690094,0.0237750305742702,-0.339424769263358,"RH_Default_Par_2","RH","Default","Par_2",0.0677392499935145,FALSE,FALSE
"928","Stroop",-0.0507709009513004,0.0237750305742701,-2.13547153147495,"RH_Default_Par_2","RH","Default","Par_2",0.0677392499935145,FALSE,FALSE
"929","Axcpt",0.0630553809397169,0.0253558446659252,2.48681839514716,"RH_Default_Par_3","RH","Default","Par_3",0.129436374913625,FALSE,FALSE
"930","Cuedts",0.0154592366248931,0.0253558446659252,0.609691249831175,"RH_Default_Par_3","RH","Default","Par_3",0.129436374913625,FALSE,FALSE
"931","Stern",0.0327732135961101,0.0253558446659252,1.29253093430379,"RH_Default_Par_3","RH","Default","Par_3",0.129436374913625,FALSE,FALSE
"932","Stroop",-0.0177638230031862,0.0253558446659252,-0.700580999656398,"RH_Default_Par_3","RH","Default","Par_3",0.129436374913625,FALSE,FALSE
"933","Axcpt",0.112807961515453,0.0234949601419567,4.80136849919585,"RH_Default_Par_4","RH","Default","Par_4",0.122797584093316,FALSE,FALSE
"934","Cuedts",0.00229790167892575,0.0234949601419567,0.0978040254182944,"RH_Default_Par_4","RH","Default","Par_4",0.122797584093316,FALSE,FALSE
"935","Stern",0.08248562734038,0.0234949601419567,3.51077962431097,"RH_Default_Par_4","RH","Default","Par_4",0.122797584093316,FALSE,FALSE
"936","Stroop",0.024125751202025,0.0234949601419567,1.02684793063095,"RH_Default_Par_4","RH","Default","Par_4",0.122797584093316,FALSE,FALSE
"937","Axcpt",0.109103438275448,0.0240077463766046,4.5445097829661,"RH_Default_Par_5","RH","Default","Par_5",0.0312931138169392,FALSE,FALSE
"938","Cuedts",-0.00518799131688351,0.0240077463766046,-0.216096556315639,"RH_Default_Par_5","RH","Default","Par_5",0.0312931138169392,FALSE,FALSE
"939","Stern",0.0812037605902753,0.0240077463766046,3.38239830246657,"RH_Default_Par_5","RH","Default","Par_5",0.0312931138169392,FALSE,FALSE
"940","Stroop",-0.0173447858179495,0.0240077463766046,-0.722466221771316,"RH_Default_Par_5","RH","Default","Par_5",0.0312931138169392,FALSE,FALSE
"941","Axcpt",-0.0631224493554718,0.0293260213880959,-2.15243822270056,"RH_Default_pCunPCC_1","RH","Default","pCunPCC_1",0.0886980187395495,FALSE,FALSE
"942","Cuedts",0.0141687004724807,0.0293260213880959,0.483144313542377,"RH_Default_pCunPCC_1","RH","Default","pCunPCC_1",0.0886980187395495,FALSE,FALSE
"943","Stern",0.0729856475348821,0.0293260213880959,2.48876745225687,"RH_Default_pCunPCC_1","RH","Default","pCunPCC_1",0.0886980187395495,FALSE,FALSE
"944","Stroop",-0.106558151075817,0.0293260213880959,-3.63356998433723,"RH_Default_pCunPCC_1","RH","Default","pCunPCC_1",0.0886980187395495,FALSE,FALSE
"945","Axcpt",0.018138385300356,0.0317080132147945,0.572044207799588,"RH_Default_pCunPCC_2","RH","Default","pCunPCC_2",-0.0224398204814361,FALSE,FALSE
"946","Cuedts",0.013199109804635,0.0317080132147945,0.416270477598908,"RH_Default_pCunPCC_2","RH","Default","pCunPCC_2",-0.0224398204814361,FALSE,FALSE
"947","Stern",0.109562311501996,0.0317080132147945,3.45535088432713,"RH_Default_pCunPCC_2","RH","Default","pCunPCC_2",-0.0224398204814361,FALSE,FALSE
"948","Stroop",-0.0399563438218067,0.0317080132147945,-1.26013394630363,"RH_Default_pCunPCC_2","RH","Default","pCunPCC_2",-0.0224398204814361,FALSE,FALSE
"949","Axcpt",-0.014801324604139,0.0323939638344884,-0.456916130417505,"RH_Default_pCunPCC_3","RH","Default","pCunPCC_3",0.199694356202376,FALSE,FALSE
"950","Cuedts",0.00955652220530154,0.0323939638344884,0.295009349708761,"RH_Default_pCunPCC_3","RH","Default","pCunPCC_3",0.199694356202376,FALSE,FALSE
"951","Stern",0.131289278874242,0.0323939638344884,4.05289329657349,"RH_Default_pCunPCC_3","RH","Default","pCunPCC_3",0.199694356202376,FALSE,FALSE
"952","Stroop",-0.0842354829446618,0.0323939638344884,-2.60034503264402,"RH_Default_pCunPCC_3","RH","Default","pCunPCC_3",0.199694356202376,FALSE,FALSE
"953","Axcpt",-0.0482770088427834,0.0287309532961238,-1.68031350527087,"RH_Default_pCunPCC_4","RH","Default","pCunPCC_4",0.0828705046660205,FALSE,FALSE
"954","Cuedts",0.00998089060757719,0.0287309532961238,0.347391557276443,"RH_Default_pCunPCC_4","RH","Default","pCunPCC_4",0.0828705046660205,FALSE,FALSE
"955","Stern",-0.00549647053024534,0.0287309532961238,-0.191308324286855,"RH_Default_pCunPCC_4","RH","Default","pCunPCC_4",0.0828705046660205,FALSE,FALSE
"956","Stroop",-0.0920604442520045,0.0287309532961238,-3.20422518888104,"RH_Default_pCunPCC_4","RH","Default","pCunPCC_4",0.0828705046660205,FALSE,FALSE
"957","Axcpt",0.0623225944520458,0.0288753176509842,2.15833450579968,"RH_Default_pCunPCC_5","RH","Default","pCunPCC_5",0.0500751138499562,FALSE,FALSE
"958","Cuedts",0.0326882202929893,0.0288753176509842,1.13204712370931,"RH_Default_pCunPCC_5","RH","Default","pCunPCC_5",0.0500751138499562,FALSE,FALSE
"959","Stern",0.0600809374597823,0.0288753176509842,2.0807022172355,"RH_Default_pCunPCC_5","RH","Default","pCunPCC_5",0.0500751138499562,FALSE,FALSE
"960","Stroop",-0.0444144354271197,0.0288753176509842,-1.53814534489132,"RH_Default_pCunPCC_5","RH","Default","pCunPCC_5",0.0500751138499562,FALSE,FALSE
"961","Axcpt",0.0277397520417693,0.0263061783592391,1.0544957029848,"RH_Default_pCunPCC_6","RH","Default","pCunPCC_6",0.096374489119694,FALSE,FALSE
"962","Cuedts",0.000699416154926217,0.0263061783592391,0.0265875242452529,"RH_Default_pCunPCC_6","RH","Default","pCunPCC_6",0.096374489119694,FALSE,FALSE
"963","Stern",0.1009270691589,0.0263061783592391,3.83662985100432,"RH_Default_pCunPCC_6","RH","Default","pCunPCC_6",0.096374489119694,FALSE,FALSE
"964","Stroop",-0.029614715306733,0.0263061783592391,-1.12577033814309,"RH_Default_pCunPCC_6","RH","Default","pCunPCC_6",0.096374489119694,FALSE,FALSE
"965","Axcpt",0.0069626372024043,0.0236228619196543,0.294741476544438,"RH_Default_pCunPCC_7","RH","Default","pCunPCC_7",0.00489596083231334,FALSE,FALSE
"966","Cuedts",0.0131317411198452,0.0236228619196543,0.555891202535436,"RH_Default_pCunPCC_7","RH","Default","pCunPCC_7",0.00489596083231334,FALSE,FALSE
"967","Stern",0.0424884887111818,0.0236228619196543,1.79861732484797,"RH_Default_pCunPCC_7","RH","Default","pCunPCC_7",0.00489596083231334,FALSE,FALSE
"968","Stroop",-0.0188710672587507,0.0236228619196543,-0.798847630017678,"RH_Default_pCunPCC_7","RH","Default","pCunPCC_7",0.00489596083231334,FALSE,FALSE
"969","Axcpt",0.0156296386022694,0.0279257305732065,0.559685934135072,"RH_Default_pCunPCC_8","RH","Default","pCunPCC_8",0.0509170493110043,FALSE,FALSE
"970","Cuedts",-0.00511169922231449,0.0279257305732065,-0.183046212843539,"RH_Default_pCunPCC_8","RH","Default","pCunPCC_8",0.0509170493110043,FALSE,FALSE
"971","Stern",0.0701959850121589,0.0279257305732065,2.5136669147524,"RH_Default_pCunPCC_8","RH","Default","pCunPCC_8",0.0509170493110043,FALSE,FALSE
"972","Stroop",-0.0467172392561985,0.0279257305732065,-1.67291019061186,"RH_Default_pCunPCC_8","RH","Default","pCunPCC_8",0.0509170493110043,FALSE,FALSE
"973","Axcpt",0.0469657129726966,0.0219750588577538,2.13722808556323,"RH_Default_pCunPCC_9","RH","Default","pCunPCC_9",0.181303844366933,FALSE,FALSE
"974","Cuedts",-7.14929373913774e-05,0.0219750588577538,-0.00325336727670021,"RH_Default_pCunPCC_9","RH","Default","pCunPCC_9",0.181303844366933,FALSE,FALSE
"975","Stern",0.066999056283886,0.0219750588577538,3.0488681153291,"RH_Default_pCunPCC_9","RH","Default","pCunPCC_9",0.181303844366933,FALSE,FALSE
"976","Stroop",-0.0488160403786056,0.0219750588577538,-2.22142933471056,"RH_Default_pCunPCC_9","RH","Default","pCunPCC_9",0.181303844366933,FALSE,FALSE
"977","Axcpt",-0.163955917338698,0.0536051785953324,-3.05858354798905,"RH_Default_PFCdPFCm_1","RH","Default","PFCdPFCm_1",0.0973107590861816,FALSE,FALSE
"978","Cuedts",-0.0615857266017516,0.0536051785953324,-1.14887643723127,"RH_Default_PFCdPFCm_1","RH","Default","PFCdPFCm_1",0.0973107590861816,FALSE,FALSE
"979","Stern",-0.193512831790108,0.0536051785953324,-3.60996524703227,"RH_Default_PFCdPFCm_1","RH","Default","PFCdPFCm_1",0.0973107590861816,FALSE,FALSE
"980","Stroop",-0.0999822402766302,0.0536051785953324,-1.8651601001351,"RH_Default_PFCdPFCm_1","RH","Default","PFCdPFCm_1",0.0973107590861816,FALSE,FALSE
"981","Axcpt",0.007968567823018,0.0208341702272369,0.38247589110127,"RH_Default_PFCdPFCm_10","RH","Default","PFCdPFCm_10",0.224487822594529,FALSE,FALSE
"982","Cuedts",-0.00541549822385572,0.0208341702272369,-0.259933472981609,"RH_Default_PFCdPFCm_10","RH","Default","PFCdPFCm_10",0.224487822594529,FALSE,FALSE
"983","Stern",0.0217830718920564,0.0208341702272369,1.04554545030927,"RH_Default_PFCdPFCm_10","RH","Default","PFCdPFCm_10",0.224487822594529,FALSE,FALSE
"984","Stroop",-0.0430532836872581,0.0208341702272369,-2.06647460482845,"RH_Default_PFCdPFCm_10","RH","Default","PFCdPFCm_10",0.224487822594529,FALSE,FALSE
"985","Axcpt",0.031019727335618,0.0192252345907512,1.61349018599444,"RH_Default_PFCdPFCm_11","RH","Default","PFCdPFCm_11",0.250347268898149,FALSE,FALSE
"986","Cuedts",-0.0073953987304465,0.0192252345907512,-0.384671442917229,"RH_Default_PFCdPFCm_11","RH","Default","PFCdPFCm_11",0.250347268898149,FALSE,FALSE
"987","Stern",0.00832253877565027,0.0192252345907512,0.432896604531112,"RH_Default_PFCdPFCm_11","RH","Default","PFCdPFCm_11",0.250347268898149,FALSE,FALSE
"988","Stroop",0.000801358362954507,0.0192252345907512,0.0416826311882832,"RH_Default_PFCdPFCm_11","RH","Default","PFCdPFCm_11",0.250347268898149,FALSE,FALSE
"989","Axcpt",0.0550274929668942,0.0202906662648916,2.71196087149227,"RH_Default_PFCdPFCm_12","RH","Default","PFCdPFCm_12",0.06698929067527,FALSE,FALSE
