"task","b","se","t","roi","hemi","community","parcel","r.spearman","r.pearson","p","lb","ub","icc","control","conjunc"
"Stern",-0.0149101809224106,0.0504898042480471,-0.295310729452616,"RH_Cont_Temp_1","RH","Cont","Temp_1",-0.0206050143506366,4.5974554653624e-05,0.512185414177115,-0.255645910816111,0.246760516025969,-0.00474193423311782,FALSE,FALSE
"Stroop",0.0130713904033706,0.0504898042480471,0.258891683143655,"RH_Cont_Temp_1","RH","Cont","Temp_1",-0.0206050143506366,4.5974554653624e-05,0.0693639063107179,-0.0258730297290824,0.452250482969967,0.226809630792259,FALSE,FALSE
"Axcpt",0.1289715157847,0.0318695683318152,4.04685480650044,"RH_Cont_Temp_2","RH","Cont","Temp_2",0.17323824415185,0.0534473370231663,0.12884579463381,-0.0803859281026992,0.40769604728583,0.174343199387403,FALSE,FALSE
"Cuedts",0.0100246048245113,0.0318695683318152,0.314551007410534,"RH_Cont_Temp_2","RH","Cont","Temp_2",0.17323824415185,0.0534473370231663,0.181249937513584,-0.114613153452231,0.378481096744714,0.140644768066177,FALSE,FALSE
"Stern",0.0571934785302641,0.0318695683318152,1.79461101997947,"RH_Cont_Temp_2","RH","Cont","Temp_2",0.17323824415185,0.0534473370231663,0.633002185143216,-0.29994767781024,0.201161260164267,-0.0527109078843249,FALSE,FALSE
"Stroop",0.0871158815690857,0.0318695683318152,2.73351306996269,"RH_Cont_Temp_2","RH","Cont","Temp_2",0.17323824415185,0.0534473370231663,0.0711988714827146,-0.0280139500084198,0.450544557988619,0.224776384021277,FALSE,FALSE
"Axcpt",0.0569259377809678,0.0278440500647942,2.04445609200166,"RH_Default_Par_1","RH","Default","Par_1",0.122203276709046,0.160477562279081,0.265924914809846,-0.158241596534704,0.339760711418961,0.0968154828255928,FALSE,FALSE
"Cuedts",-0.00758630063232263,0.0278440500647942,-0.272456794707272,"RH_Default_Par_1","RH","Default","Par_1",0.122203276709046,0.160477562279081,0.378978495768497,-0.20587366378437,0.295467362888504,0.0478073023980459,FALSE,FALSE
"Stern",0.0352980720889872,0.0278440500647942,1.26770609903542,"RH_Default_Par_1","RH","Default","Par_1",0.122203276709046,0.160477562279081,0.153513979813049,-0.0975027546738948,0.393209677735898,0.157565074458168,FALSE,FALSE
"Stroop",-0.0136755985488697,0.0278440500647942,-0.491149761512641,"RH_Default_Par_1","RH","Default","Par_1",0.122203276709046,0.160477562279081,0.0406143242976844,0.0155909934256248,0.484613910775212,0.265758631410316,FALSE,FALSE
"Axcpt",0.0115216287318332,0.0237750305742702,0.484610469620266,"RH_Default_Par_2","RH","Default","Par_2",0.0677392499935145,0.108250519693751,0.151014419036598,-0.0958602510435688,0.394610415076962,0.15918148977655,FALSE,FALSE
"Cuedts",0.0116765390954495,0.0237750305742702,0.491126144253464,"RH_Default_Par_2","RH","Default","Par_2",0.0677392499935145,0.108250519693751,0.0433864200819196,0.010704837304571,0.480865770779832,0.261210908612235,FALSE,FALSE
"Stern",-0.00806983426690094,0.0237750305742702,-0.339424769263358,"RH_Default_Par_2","RH","Default","Par_2",0.0677392499935145,0.108250519693751,0.343272745163555,-0.19164226102221,0.308930930190093,0.0625789298315391,FALSE,FALSE
"Stroop",-0.0507709009513004,0.0237750305742701,-2.13547153147495,"RH_Default_Par_2","RH","Default","Par_2",0.0677392499935145,0.108250519693751,0.135161312737692,-0.0849746212025801,0.403836484504536,0.169859770120408,FALSE,FALSE
"Axcpt",0.0630553809397169,0.0253558446659252,2.48681839514716,"RH_Default_Par_3","RH","Default","Par_3",0.129436374913625,0.190342903485784,0.0812208350393886,-0.0390030293053777,0.441732901280899,0.214305215831133,FALSE,FALSE
"Cuedts",0.0154592366248931,0.0253558446659252,0.609691249831175,"RH_Default_Par_3","RH","Default","Par_3",0.129436374913625,0.190342903485784,0.471559165492635,-0.240803362837542,0.261555911537897,0.0110750958575552,FALSE,FALSE
"Stern",0.0327732135961101,0.0253558446659252,1.29253093430379,"RH_Default_Par_3","RH","Default","Par_3",0.129436374913625,0.190342903485784,0.0637623104814772,-0.0190499283410587,0.457664015429783,0.233274915331871,FALSE,FALSE
"Stroop",-0.0177638230031862,0.0253558446659252,-0.700580999656398,"RH_Default_Par_3","RH","Default","Par_3",0.129436374913625,0.190342903485784,0.148377788727926,-0.0941071353565114,0.396102972192525,0.160905252967873,FALSE,FALSE
"Axcpt",0.112807961515453,0.0234949601419567,4.80136849919585,"RH_Default_Par_4","RH","Default","Par_4",0.122797584093316,0.0910637772587152,0.628281934892335,-0.298178480059319,0.203024880979899,-0.0507731345757687,FALSE,FALSE
"Cuedts",0.00229790167892575,0.0234949601419567,0.0978040254182944,"RH_Default_Par_4","RH","Default","Par_4",0.122797584093316,0.0910637772587152,0.51136139491682,-0.255346090279484,0.247061720030728,-0.00442118184913042,FALSE,FALSE
"Stern",0.08248562734038,0.0234949601419567,3.51077962431097,"RH_Default_Par_4","RH","Default","Par_4",0.122797584093316,0.0910637772587152,0.315758986878251,-0.180233291577696,0.319581378203026,0.0743410914004504,FALSE,FALSE
"Stroop",0.024125751202025,0.0234949601419567,1.02684793063095,"RH_Default_Par_4","RH","Default","Par_4",0.122797584093316,0.0910637772587152,0.000890786601086118,0.233400572144165,0.635856900440484,0.45776906623172,FALSE,FALSE
"Axcpt",0.109103438275448,0.0240077463766046,4.5445097829661,"RH_Default_Par_5","RH","Default","Par_5",0.0312931138169392,0.0683352026857218,0.51407593587756,-0.256333668312639,0.246069218072574,-0.00547790233572468,FALSE,FALSE
"Cuedts",-0.00518799131688351,0.0240077463766046,-0.216096556315639,"RH_Default_Par_5","RH","Default","Par_5",0.0312931138169392,0.0683352026857218,0.968240156772659,-0.498050319608422,-0.0332930283629787,-0.282141842969182,FALSE,FALSE
"Stern",0.0812037605902753,0.0240077463766046,3.38239830246657,"RH_Default_Par_5","RH","Default","Par_5",0.0312931138169392,0.0683352026857218,0.295135077183215,-0.171366486424935,0.327772372599689,0.0834337345934365,FALSE,FALSE
"Stroop",-0.0173447858179495,0.0240077463766046,-0.722466221771316,"RH_Default_Par_5","RH","Default","Par_5",0.0312931138169392,0.0683352026857218,0.265717063381774,-0.158145485684844,0.339847906719866,0.0969131356785516,FALSE,FALSE
"Axcpt",-0.0631224493554718,0.0293260213880959,-2.15243822270056,"RH_Default_pCunPCC_1","RH","Default","pCunPCC_1",0.0886980187395495,0.0551836219719943,0.076020786356499,-0.0334414568224227,0.446204102828936,0.219611960213385,FALSE,FALSE
"Cuedts",0.0141687004724807,0.0293260213880959,0.483144313542377,"RH_Default_pCunPCC_1","RH","Default","pCunPCC_1",0.0886980187395495,0.0551836219719943,0.49275232992662,-0.248564453905285,0.253848813669053,0.00282014587269269,FALSE,FALSE
"Stern",0.0729856475348821,0.0293260213880959,2.48876745225687,"RH_Default_pCunPCC_1","RH","Default","pCunPCC_1",0.0886980187395495,0.0551836219719943,0.787423624769234,-0.363274551104453,0.131977092412532,-0.123319933704546,FALSE,FALSE
"Stroop",-0.106558151075817,0.0293260213880959,-3.63356998433723,"RH_Default_pCunPCC_1","RH","Default","pCunPCC_1",0.0886980187395495,0.0551836219719943,0.00333407512471933,0.1689925859098,0.594135695344195,0.403089005910657,FALSE,FALSE
"Axcpt",0.018138385300356,0.0317080132147945,0.572044207799588,"RH_Default_pCunPCC_2","RH","Default","pCunPCC_2",-0.0224398204814361,-0.0685994911329008,0.438614555875428,-0.228609367124633,0.273537045274645,0.0239760498992038,FALSE,FALSE
"Cuedts",0.013199109804635,0.0317080132147945,0.416270477598908,"RH_Default_pCunPCC_2","RH","Default","pCunPCC_2",-0.0224398204814361,-0.0685994911329008,0.763719047192962,-0.352519189468967,0.144077539994288,-0.111154019008861,FALSE,FALSE
"Stern",0.109562311501996,0.0317080132147945,3.45535088432713,"RH_Default_pCunPCC_2","RH","Default","pCunPCC_2",-0.0224398204814361,-0.0685994911329008,0.885145539929544,-0.416691019093952,0.0696107705775463,-0.184829820414044,FALSE,FALSE
"Stroop",-0.0399563438218067,0.0317080132147945,-1.26013394630363,"RH_Default_pCunPCC_2","RH","Default","pCunPCC_2",-0.0224398204814361,-0.0685994911329008,0.00674759151151732,0.130703042458781,0.568199345574324,0.369770605060975,FALSE,FALSE
"Axcpt",-0.014801324604139,0.0323939638344884,-0.456916130417505,"RH_Default_pCunPCC_3","RH","Default","pCunPCC_3",0.199694356202376,0.186825163963333,0.00302775653152501,0.173995763810114,0.597460648592782,0.40739725489985,FALSE,FALSE
"Cuedts",0.00955652220530154,0.0323939638344884,0.295009349708761,"RH_Default_pCunPCC_3","RH","Default","pCunPCC_3",0.199694356202376,0.186825163963333,0.0853869540385548,-0.0432640507379775,0.438291037961157,0.210229289354233,FALSE,FALSE
"Stern",0.131289278874242,0.0323939638344884,4.05289329657349,"RH_Default_pCunPCC_3","RH","Default","pCunPCC_3",0.199694356202376,0.186825163963333,0.489809541503113,-0.247489620110553,0.254919989395071,0.00396542172193566,FALSE,FALSE
"Stroop",-0.0842354829446618,0.0323939638344884,-2.60034503264402,"RH_Default_pCunPCC_3","RH","Default","pCunPCC_3",0.199694356202376,0.186825163963333,0.00893337301866183,0.114549724473357,0.556990435758062,0.355527615397,FALSE,FALSE
"Axcpt",-0.0482770088427834,0.0287309532961238,-1.68031350527087,"RH_Default_pCunPCC_4","RH","Default","pCunPCC_4",0.0828705046660205,0.100470248139975,0.203097479140618,-0.126906031604499,0.36774300109141,0.128395713252611,FALSE,FALSE
"Cuedts",0.00998089060757719,0.0287309532961238,0.347391557276443,"RH_Default_pCunPCC_4","RH","Default","pCunPCC_4",0.0828705046660205,0.100470248139975,0.694851109895708,-0.323770315732378,0.175708865003408,-0.0789860502362649,FALSE,FALSE
"Stern",-0.00549647053024534,0.0287309532961238,-0.191308324286855,"RH_Default_pCunPCC_4","RH","Default","pCunPCC_4",0.0828705046660205,0.100470248139975,0.302085769466663,-0.174388292785778,0.32498928601569,0.0803397210743838,FALSE,FALSE
"Stroop",-0.0920604442520045,0.0287309532961238,-3.20422518888104,"RH_Default_pCunPCC_4","RH","Default","pCunPCC_4",0.0828705046660205,0.100470248139975,0.0714263270376029,-0.0282763142045896,0.450335260673942,0.224527063426798,FALSE,FALSE
