session,task,run,subj,name,trial.type,load,numtrials,probe,iti,acc,rt,resp,cresp,time.cue.onset.abs,time.target.onset.abs,time.rt.abs,time.scan.start,trial.num,time.cue.onset,time.target.onset,time.rt,time.block1.on,time.block2.on,time.block3.on,time.block1.off,time.block2.off,time.block3.off
pro,ste,2,155938,pro_ste_run2_155938,RN,3,1,singer,2800,0,1370,1,2,189877,198676,200046,40272,10,149.605,158.404,159.774,28.408,256.405,484.419,228.01,456.023,684.02
pro,ste,2,155938,pro_ste_run2_155938,NN,5,2,herd,2800,1,993,2,2,203075,211874,212867,40272,11,162.803,171.602,172.595,28.408,256.405,484.419,228.01,456.023,684.02
pro,ste,2,155938,pro_ste_run2_155938,NP,5,3,flight,2800,1,1645,1,1,216273,225088,226733,40272,12,176.001,184.816,186.461,28.408,256.405,484.419,228.01,456.023,684.02
pro,ste,2,155938,pro_ste_run2_155938,NP,2,2,quote,4000,1,916,1,1,229488,238286,239202,40272,13,189.216,198.014,198.93,28.408,256.405,484.419,228.01,456.023,684.02
pro,ste,2,155938,pro_ste_run2_155938,NN,5,2,fury,2800,1,717,2,2,243885,252684,253401,40272,14,203.613,212.412,213.129,28.408,256.405,484.419,228.01,456.023,684.02
pro,ste,2,155938,pro_ste_run2_155938,NP,5,3,stroke,1600,1,766,1,1,257083,265882,266648,40272,15,216.811,225.61,226.376,28.408,256.405,484.419,228.01,456.023,684.02
pro,ste,2,155938,pro_ste_run2_155938,NP,3,2,gold,4000,1,740,1,1,299077,307875,308615,40272,16,258.805,267.603,268.343,28.408,256.405,484.419,228.01,456.023,684.02
pro,ste,2,155938,pro_ste_run2_155938,NP,3,2,sailor,2800,1,560,1,1,313474,322273,322833,40272,17,273.202,282.001,282.561,28.408,256.405,484.419,228.01,456.023,684.02
pro,ste,2,155938,pro_ste_run2_155938,NP,5,3,thing,4000,1,777,1,1,326689,335487,336264,40272,18,286.417,295.215,295.992,28.408,256.405,484.419,228.01,456.023,684.02
pro,ste,2,155938,pro_ste_run2_155938,NN,5,2,kids,4000,1,837,2,2,341087,349885,350722,40272,19,300.815,309.613,310.45,28.408,256.405,484.419,228.01,456.023,684.02
pro,ste,2,155938,pro_ste_run2_155938,RN,2,1,onion,1600,1,655,2,2,355484,364283,364938,40272,20,315.212,324.011,324.666,28.408,256.405,484.419,228.01,456.023,684.02
pro,ste,2,155938,pro_ste_run2_155938,NP,5,3,grill,2800,1,711,1,1,367482,376281,376992,40272,21,327.21,336.009,336.72,28.408,256.405,484.419,228.01,456.023,684.02
pro,ste,2,155938,pro_ste_run2_155938,NN,4,1,barber,1600,1,1805,2,2,380680,389479,391284,40272,22,340.408,349.207,351.012,28.408,256.405,484.419,228.01,456.023,684.02
pro,ste,2,155938,pro_ste_run2_155938,NN,2,2,flaw,4000,1,814,2,2,392678,401477,402291,40272,23,352.406,361.205,362.019,28.408,256.405,484.419,228.01,456.023,684.02
pro,ste,2,155938,pro_ste_run2_155938,NN,3,1,grain,1600,0,0,,2,407076,415875,0,40272,24,366.804,375.603,-40.272,28.408,256.405,484.419,228.01,456.023,684.02
pro,ste,2,155938,pro_ste_run2_155938,NP,2,2,nerve,2800,1,1203,1,1,419074,427873,429076,40272,25,378.802,387.601,388.804,28.408,256.405,484.419,228.01,456.023,684.02
pro,ste,2,155938,pro_ste_run2_155938,NP,5,3,class,2800,1,753,1,1,432289,441087,441840,40272,26,392.017,400.815,401.568,28.408,256.405,484.419,228.01,456.023,684.02
pro,ste,2,155938,pro_ste_run2_155938,NN,2,2,tally,4000,1,720,2,2,445487,454285,455005,40272,27,405.215,414.013,414.733,28.408,256.405,484.419,228.01,456.023,684.02
pro,ste,2,155938,pro_ste_run2_155938,NP,2,2,photo,2800,1,534,1,1,459884,468683,469217,40272,28,419.612,428.411,428.945,28.408,256.405,484.419,228.01,456.023,684.02
pro,ste,2,155938,pro_ste_run2_155938,NN,5,2,zebra,1600,1,719,2,2,473082,481881,482600,40272,29,432.81,441.609,442.328,28.408,256.405,484.419,228.01,456.023,684.02
pro,ste,2,155938,pro_ste_run2_155938,RN,5,1,pupil,1600,1,1764,2,2,485080,493879,495643,40272,30,444.808,453.607,455.371,28.408,256.405,484.419,228.01,456.023,684.02
pro,ste,2,155938,pro_ste_run2_155938,NN,2,1,list,2800,0,0,,2,527074,535889,0,40272,31,486.802,495.617,-40.272,28.408,256.405,484.419,228.01,456.023,684.02
pro,ste,2,155938,pro_ste_run2_155938,NP,3,1,tissue,4000,1,902,1,1,540288,549087,549989,40272,32,500.016,508.815,509.717,28.408,256.405,484.419,228.01,456.023,684.02
pro,ste,2,155938,pro_ste_run2_155938,NP,2,3,point,2800,1,856,1,1,554686,563485,564341,40272,33,514.414,523.213,524.069,28.408,256.405,484.419,228.01,456.023,684.02
pro,ste,2,155938,pro_ste_run2_155938,NN,5,2,output,2800,1,763,2,2,567884,576682,577445,40272,34,527.612,536.41,537.173,28.408,256.405,484.419,228.01,456.023,684.02
pro,ste,2,155938,pro_ste_run2_155938,NP,5,3,finger,1600,1,1178,1,1,581082,589880,591058,40272,35,540.81,549.608,550.786,28.408,256.405,484.419,228.01,456.023,684.02
pro,ste,2,155938,pro_ste_run2_155938,NP,2,3,grace,4000,1,785,1,1,593080,601878,602663,40272,36,552.808,561.606,562.391,28.408,256.405,484.419,228.01,456.023,684.02
pro,ste,2,155938,pro_ste_run2_155938,NN,3,2,filter,2800,1,797,2,2,607478,616276,617073,40272,37,567.206,576.004,576.801,28.408,256.405,484.419,228.01,456.023,684.02
pro,ste,2,155938,pro_ste_run2_155938,NP,5,3,click,4000,1,1397,1,1,620675,629474,630871,40272,38,580.403,589.202,590.599,28.408,256.405,484.419,228.01,456.023,684.02
pro,ste,2,155938,pro_ste_run2_155938,NN,3,2,cows,1600,1,692,2,2,635073,643888,644580,40272,39,594.801,603.616,604.308,28.408,256.405,484.419,228.01,456.023,684.02
pro,ste,2,155938,pro_ste_run2_155938,RN,5,1,need,2800,1,1371,2,2,647088,655886,657257,40272,40,606.816,615.614,616.985,28.408,256.405,484.419,228.01,456.023,684.02
pro,ste,2,155938,pro_ste_run2_155938,NP,5,3,void,1600,0,1307,2,1,660286,669084,670391,40272,41,620.014,628.812,630.119,28.408,256.405,484.419,228.01,456.023,684.02
pro,ste,2,155938,pro_ste_run2_155938,NP,2,3,talent,4000,0,1630,2,1,672284,681082,682712,40272,42,632.012,640.81,642.44,28.408,256.405,484.419,228.01,456.023,684.02
pro,ste,2,155938,pro_ste_run2_155938,NP,4,1,clown,1600,1,1133,1,1,686682,695480,696613,40272,43,646.41,655.208,656.341,28.408,256.405,484.419,228.01,456.023,684.02
pro,ste,2,155938,pro_ste_run2_155938,NN,5,2,signal,1600,1,644,2,2,698680,707478,708122,40272,44,658.408,667.206,667.85,28.408,256.405,484.419,228.01,456.023,684.02
pro,ste,2,155938,pro_ste_run2_155938,NN,4,1,grip,4000,1,767,2,2,710678,719476,720243,40272,45,670.406,679.204,679.971,28.408,256.405,484.419,228.01,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,NP,8,2,brow,1600,1,1342,1,1,121191,129989,131331,90383,1,30.808,39.606,40.948,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,RN,5,2,jets,2800,1,1479,2,2,133189,142004,143483,90383,2,42.806,51.621,53.1,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,NP,5,3,touch,2800,1,1322,1,1,146403,155202,156524,90383,3,56.02,64.819,66.141,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,NP,5,3,pound,1600,0,1634,2,1,159601,168400,170034,90383,4,69.218,78.017,79.651,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,RN,7,1,rivals,4000,1,1330,2,2,171599,180398,181728,90383,5,81.216,90.015,91.345,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,NP,6,1,name,2800,0,1093,2,1,185997,194796,195889,90383,6,95.614,104.413,105.506,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,NP,7,2,world,4000,1,996,1,1,199195,207994,208990,90383,7,108.812,117.611,118.607,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,RN,8,2,marker,1600,1,927,2,2,213593,222391,223318,90383,8,123.21,132.008,132.935,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,NP,5,3,wife,4000,1,1161,1,1,225591,234389,235550,90383,9,135.208,144.006,145.167,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,RN,5,2,paper,4000,1,909,2,2,239988,248804,249713,90383,10,149.605,158.421,159.33,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,NN,5,1,chin,2800,1,896,2,2,254403,263201,264097,90383,11,164.02,172.818,173.714,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,NP,7,2,grill,1600,0,0,,1,267601,276399,0,90383,12,177.218,186.016,-90.383,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,RN,8,2,rhyme,4000,1,1025,2,2,279599,288397,289422,90383,13,189.216,198.014,199.039,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,NP,8,2,goods,2800,1,1088,1,1,293997,302795,303883,90383,14,203.614,212.412,213.5,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,RN,6,1,reign,1600,1,690,2,2,307194,315993,316683,90383,15,216.811,225.61,226.3,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,NP,5,3,harbor,4000,1,837,1,1,349188,358003,358840,90383,16,258.805,267.62,268.457,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,RN,7,1,boat,2800,1,1001,2,2,363602,372401,373402,90383,17,273.219,282.018,283.019,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,RN,8,2,hour,2800,0,0,,2,376800,385599,0,90383,18,286.417,295.216,-90.383,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,NP,8,3,tongue,4000,1,941,1,1,389998,398796,399737,90383,19,299.615,308.413,309.354,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,RN,6,1,beam,1600,1,764,2,2,404396,413194,413958,90383,20,314.013,322.811,323.575,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,NN,5,1,ruler,2800,1,835,2,2,416394,425192,426027,90383,21,326.011,334.809,335.644,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,NP,5,3,dryer,1600,0,1753,2,1,429592,438390,440143,90383,22,339.209,348.007,349.76,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,RN,8,2,jazz,2800,1,999,2,2,441590,450388,451387,90383,23,351.207,360.005,361.004,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,RN,5,2,blaze,1600,1,763,2,2,454788,463603,464366,90383,24,364.405,373.22,373.983,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,NP,8,3,visit,4000,0,952,2,1,466802,475601,476553,90383,25,376.419,385.218,386.17,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,RN,5,2,ideals,1600,1,886,2,2,481200,489999,490885,90383,26,390.817,399.616,400.502,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,NP,5,3,plate,4000,1,1739,1,1,493198,501997,503736,90383,27,402.815,411.614,413.353,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,NP,7,2,spark,2800,1,986,1,1,507596,516394,517380,90383,28,417.213,426.011,426.997,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,NP,8,3,males,1600,0,0,,1,520794,529592,0,90383,29,430.411,439.209,-90.383,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,NP,7,2,setup,4000,1,1329,1,1,532792,541590,542919,90383,30,442.409,451.207,452.536,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,NP,5,3,answer,2800,1,877,1,1,577201,586000,586877,90383,31,486.818,495.617,496.494,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,RN,5,2,hawk,1600,0,1389,1,2,590399,599198,600587,90383,32,500.016,508.815,510.204,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,NN,8,1,train,4000,1,1005,2,2,602397,611196,612201,90383,33,512.014,520.813,521.818,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,RN,8,2,poppy,4000,0,1625,1,2,616795,625594,627219,90383,34,526.412,535.211,536.836,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,RN,7,2,wave,4000,1,902,2,2,631193,639991,640893,90383,35,540.81,549.608,550.51,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,RN,8,2,days,1600,1,716,2,2,645591,654389,655105,90383,36,555.208,564.006,564.722,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,RN,7,2,need,1600,1,892,2,2,657589,666404,667296,90383,37,567.206,576.021,576.913,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,NP,5,3,hose,2800,0,0,,1,669603,678402,0,90383,38,579.22,588.019,-90.383,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,RN,5,2,drip,2800,1,1847,2,2,682801,691600,693447,90383,39,592.418,601.217,603.064,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,NN,5,1,finger,1600,1,1319,2,2,695999,704798,706117,90383,40,605.616,614.415,615.734,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,NP,8,2,charge,4000,0,916,2,1,707997,716796,717712,90383,41,617.614,626.413,627.329,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,NP,7,1,drum,2800,1,924,1,1,722395,731194,732118,90383,42,632.012,640.811,641.735,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,NP,5,3,spell,1600,0,1380,2,1,735593,744391,745771,90383,43,645.21,654.008,655.388,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,NP,6,1,people,4000,1,1123,1,1,747591,756390,757513,90383,44,657.208,666.007,667.13,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,1,155938,rea_ste_run1_155938,NP,8,2,rattle,2800,1,1274,1,1,761989,770804,772078,90383,45,671.606,680.421,681.695,28.408,256.422,484.419,228.026,456.023,684.02
rea,ste,2,155938,rea_ste_run2_155938,NN,5,1,food,4000,1,825,2,2,66058,74857,75682,35246,1,30.812,39.611,40.436,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,NP,8,2,rider,2800,1,1695,1,1,80456,89255,90950,35246,2,45.21,54.009,55.704,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,RN,8,2,slug,2800,0,1173,1,2,93654,102469,103642,35246,3,58.408,67.223,68.396,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,RN,8,2,witch,1600,0,987,1,2,106868,115667,116654,35246,4,71.622,80.421,81.408,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,RN,5,2,stain,4000,1,781,2,2,118866,127665,128446,35246,5,83.62,92.419,93.2,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,NN,7,1,herd,2800,1,846,2,2,133264,142063,142909,35246,6,98.018,106.817,107.663,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,NP,7,1,flag,4000,1,1028,1,1,146462,155261,156289,35246,7,111.216,120.015,121.043,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,RN,6,1,maid,1600,0,0,,2,160860,169658,0,35246,8,125.614,134.412,-35.246,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,NP,6,1,wall,4000,1,732,1,1,172858,181656,182388,35246,9,137.612,146.41,147.142,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,NP,5,3,zipper,2800,1,863,1,1,187256,196054,196917,35246,10,152.01,160.808,161.671,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,RN,5,2,pair,4000,1,768,2,2,200453,209269,210037,35246,11,165.207,174.023,174.791,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,NP,8,2,tree,1600,1,1317,1,1,214868,223666,224983,35246,12,179.622,188.42,189.737,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,NP,5,3,photo,1600,0,0,,1,226866,235665,0,35246,13,191.62,200.419,-35.246,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,NP,5,3,girl,2800,1,753,1,1,238864,247663,248416,35246,14,203.618,212.417,213.17,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,RN,7,1,quart,1600,1,897,2,2,252062,260861,261758,35246,15,216.816,225.615,226.512,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,NN,8,1,rest,2800,1,809,2,2,294055,302854,303663,35246,16,258.809,267.608,268.417,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,NP,7,2,singer,4000,1,749,1,1,307253,316068,316817,35246,17,272.007,280.822,281.571,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,RN,8,2,prince,4000,1,847,2,2,321668,330466,331313,35246,18,286.422,295.22,296.067,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,NP,5,3,pals,1600,1,1004,1,1,336065,344864,345868,35246,19,300.819,309.618,310.622,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,NP,5,3,cotton,1600,1,1361,1,1,348063,356862,358223,35246,20,312.817,321.616,322.977,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,NP,5,3,chest,4000,0,943,2,1,360061,368860,369803,35246,21,324.815,333.614,334.557,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,NP,8,2,dawn,2800,1,888,1,1,374459,383258,384146,35246,22,339.213,348.012,348.9,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,RN,5,2,praise,1600,1,717,2,2,387657,396456,397173,35246,23,352.411,361.21,361.927,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,RN,5,2,walker,1600,1,1038,2,2,399655,408454,409492,35246,24,364.409,373.208,374.246,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,NN,5,1,grass,4000,1,773,2,2,411653,420468,421241,35246,25,376.407,385.222,385.995,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,NP,8,2,charm,1600,1,949,1,1,426068,434866,435815,35246,26,390.822,399.62,400.569,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,RN,8,2,barber,2800,0,0,,2,438066,446864,0,35246,27,402.82,411.618,-35.246,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,RN,6,1,motor,4000,1,657,2,2,451264,460062,460719,35246,28,416.018,424.816,425.473,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,RN,7,1,east,2800,1,849,2,2,465661,474460,475309,35246,29,430.415,439.214,440.063,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,NP,7,2,oats,2800,1,811,1,1,478859,487658,488469,35246,30,443.613,452.412,453.223,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,NP,8,3,slip,2800,1,1021,1,1,522069,530868,531889,35246,31,486.823,495.622,496.643,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,RN,7,2,note,4000,1,743,2,2,535267,544065,544808,35246,32,500.021,508.819,509.562,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,RN,5,2,tile,2800,0,0,,2,549665,558463,0,35246,33,514.419,523.217,-35.246,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,NP,5,3,winner,4000,0,1121,2,1,562862,571661,572782,35246,34,527.616,536.415,537.536,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,NN,5,1,flick,1600,1,663,2,2,577260,586059,586722,35246,35,542.014,550.813,551.476,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,NP,8,3,glove,1600,1,965,1,1,589258,598057,599022,35246,36,554.012,562.811,563.776,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,RN,5,2,list,2800,0,0,,2,601256,610055,0,35246,37,566.01,574.809,-35.246,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,NP,5,3,beach,4000,1,1292,1,1,614454,623253,624545,35246,38,579.208,588.007,589.299,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,NP,5,3,bugs,4000,1,893,1,1,628869,637667,638560,35246,39,593.623,602.421,603.314,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,NP,7,1,suit,1600,0,0,,1,643266,652065,0,35246,40,608.02,616.819,-35.246,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,RN,8,1,dock,1600,1,673,2,2,655264,664063,664736,35246,41,620.018,628.817,629.49,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,RN,6,1,folder,1600,1,782,2,2,667262,676061,676843,35246,42,632.016,640.815,641.597,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,NP,8,3,owner,2800,1,1416,1,1,679261,688059,689475,35246,43,644.015,652.813,654.229,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,NP,6,1,washer,2800,1,1279,1,1,692458,701257,702536,35246,44,657.212,666.011,667.29,28.413,256.41,484.423,228.031,456.028,684.025
rea,ste,2,155938,rea_ste_run2_155938,RN,7,2,void,4000,1,1027,2,2,705656,714455,715482,35246,45,670.41,679.209,680.236,28.413,256.41,484.423,228.031,456.028,684.025
bas,ste,1,178647,bas_ste_run1_178647,NP,5,3,syrup,4000,1,1351,1,1,128423,137222,138573,97609,1,30.814,39.613,40.964,28.414,256.415,484.415,228.029,456.03,684.031
bas,ste,1,178647,bas_ste_run1_178647,NN,8,2,scale,2800,0,949,1,2,142822,151621,152570,97609,2,45.213,54.012,54.961,28.414,256.415,484.415,228.029,456.03,684.031
bas,ste,1,178647,bas_ste_run1_178647,NN,8,2,doll,2800,1,1438,2,2,156021,164821,166259,97609,3,58.412,67.212,68.65,28.414,256.415,484.415,228.029,456.03,684.031
bas,ste,1,178647,bas_ste_run1_178647,NP,5,3,threat,4000,0,1672,2,1,169221,178020,179692,97609,4,71.612,80.411,82.083,28.414,256.415,484.415,228.029,456.03,684.031
bas,ste,1,178647,bas_ste_run1_178647,NN,6,1,parrot,4000,1,1458,2,2,183620,192419,193877,97609,5,86.011,94.81,96.268,28.414,256.415,484.415,228.029,456.03,684.031
bas,ste,1,178647,bas_ste_run1_178647,NP,8,2,chance,1600,1,1274,1,1,198019,206832,208106,97609,6,100.41,109.223,110.497,28.414,256.415,484.415,228.029,456.03,684.031
bas,ste,1,178647,bas_ste_run1_178647,NN,5,2,blur,1600,1,1342,2,2,210032,218831,220173,97609,7,112.423,121.222,122.564,28.414,256.415,484.415,228.029,456.03,684.031
bas,ste,1,178647,bas_ste_run1_178647,NP,7,2,rash,4000,0,0,,1,222031,230830,0,97609,8,124.422,133.221,-97.609,28.414,256.415,484.415,228.029,456.03,684.031
bas,ste,1,178647,bas_ste_run1_178647,NN,5,2,tube,1600,1,1211,2,2,236430,245230,246441,97609,9,138.821,147.621,148.832,28.414,256.415,484.415,228.029,456.03,684.031
bas,ste,1,178647,bas_ste_run1_178647,NP,5,3,share,2800,1,1320,1,1,248429,257229,258549,97609,10,150.82,159.62,160.94,28.414,256.415,484.415,228.029,456.03,684.031
bas,ste,1,178647,bas_ste_run1_178647,NP,7,2,wealth,2800,1,1413,1,1,261629,270428,271841,97609,11,164.02,172.819,174.232,28.414,256.415,484.415,228.029,456.03,684.031
bas,ste,1,178647,bas_ste_run1_178647,NP,8,2,bush,4000,1,1128,1,1,274828,283627,284755,97609,12,177.219,186.018,187.146,28.414,256.415,484.415,228.029,456.03,684.031
bas,ste,1,178647,bas_ste_run1_178647,NN,7,1,straw,1600,1,1689,2,2,289227,298027,299716,97609,13,191.618,200.418,202.107,28.414,256.415,484.415,228.029,456.03,684.031
bas,ste,1,178647,bas_ste_run1_178647,NP,6,1,frost,1600,1,1177,1,1,301227,310026,311203,97609,14,203.618,212.417,213.594,28.414,256.415,484.415,228.029,456.03,684.031
bas,ste,1,178647,bas_ste_run1_178647,RN,5,1,quart,2800,0,627,1,2,313226,322025,322652,97609,15,215.617,224.416,225.043,28.414,256.415,484.415,228.029,456.03,684.031
bas,ste,1,178647,bas_ste_run1_178647,NN,6,1,taxi,1600,1,1279,2,2,356423,365223,366502,97609,16,258.814,267.614,268.893,28.414,256.415,484.415,228.029,456.03,684.031
bas,ste,1,178647,bas_ste_run1_178647,NN,8,2,liar,4000,1,1150,2,2,368423,377222,378372,97609,17,270.814,279.613,280.763,28.414,256.415,484.415,228.029,456.03,684.031
bas,ste,1,178647,bas_ste_run1_178647,NP,7,2,need,2800,1,1181,1,1,382822,391621,392802,97609,18,285.213,294.012,295.193,28.414,256.415,484.415,228.029,456.03,684.031
bas,ste,1,178647,bas_ste_run1_178647,NP,7,2,bean,1600,1,980,1,1,396021,404821,405801,97609,19,298.412,307.212,308.192,28.414,256.415,484.415,228.029,456.03,684.031
bas,ste,1,178647,bas_ste_run1_178647,NP,8,3,bees,2800,1,577,1,1,408021,416820,417397,97609,20,310.412,319.211,319.788,28.414,256.415,484.415,228.029,456.03,684.031
