session,task,run,subj,name,stimuli,number,letter,trial.type,cue,number.resp,letter.resp,award,switch,cue.color,target.color,target.color.orig,incentive,iti,acc,rt,resp,cresp,time.cue.onset.abs,time.target.onset.abs,time.rt.abs,time.scan.start,trial.num,time.cue.onset,time.target.onset,time.rt,time.block1.on,time.block2.on,time.block3.on,time.block1.off,time.block2.off,time.block3.off
bas,cue,1,672756,bas_cue_run1_672756,6I,e,v,c,n,1,1,,stay,red,black,black,nonincentive,3200,1,1403,1,1,423270,427763,429166,98148,23,325.122,329.615,331.018,28.42,274.416,520.413,246.03,492.026,738.023
bas,cue,1,672756,bas_cue_run1_672756,3E,o,v,i,n,2,1,,stay,red,black,green,nonincentive,2000,1,1598,2,2,435270,439763,441361,98148,24,337.122,341.615,343.213,28.42,274.416,520.413,246.03,492.026,738.023
bas,cue,1,672756,bas_cue_run1_672756,1B,o,c,c,l,2,2,,switch,red,black,black,nonincentive,3200,1,1169,2,2,446070,450563,451732,98148,25,347.922,352.415,353.584,28.42,274.416,520.413,246.03,492.026,738.023
bas,cue,1,672756,bas_cue_run1_672756,D4,e,c,i,l,1,2,,stay,red,black,green,nonincentive,3200,1,937,2,2,458070,462563,463500,98148,26,359.922,364.415,365.352,28.42,274.416,520.413,246.03,492.026,738.023
bas,cue,1,672756,bas_cue_run1_672756,I6,e,v,c,l,1,1,,stay,red,black,black,nonincentive,4400,1,1333,1,1,470069,474563,475896,98148,27,371.921,376.415,377.748,28.42,274.416,520.413,246.03,492.026,738.023
bas,cue,1,672756,bas_cue_run1_672756,A1,o,v,i,n,2,1,,switch,red,black,black,nonincentive,4400,1,823,2,2,483269,487762,488585,98148,28,385.121,389.614,390.437,28.42,274.416,520.413,246.03,492.026,738.023
bas,cue,1,672756,bas_cue_run1_672756,2B,e,c,i,l,1,2,,switch,red,black,black,nonincentive,2000,1,559,2,2,496469,500962,501521,98148,29,398.321,402.814,403.373,28.42,274.416,520.413,246.03,492.026,738.023
bas,cue,1,672756,bas_cue_run1_672756,E3,o,v,i,n,2,1,,switch,red,black,green,nonincentive,2000,1,1608,2,2,507269,511762,513370,98148,30,409.121,413.614,415.222,28.42,274.416,520.413,246.03,492.026,738.023
bas,cue,1,672756,bas_cue_run1_672756,5H,o,c,c,n,2,2,,stay,red,black,green,nonincentive,3200,1,1319,2,2,518069,522562,523881,98148,31,419.921,424.414,425.733,28.42,274.416,520.413,246.03,492.026,738.023
bas,cue,1,672756,bas_cue_run1_672756,3E,o,v,i,l,2,1,,switch,red,black,green,nonincentive,4400,1,495,1,1,530069,534562,535057,98148,32,431.921,436.414,436.909,28.42,274.416,520.413,246.03,492.026,738.023
bas,cue,1,672756,bas_cue_run1_672756,2A,e,v,c,l,1,1,,stay,red,black,black,nonincentive,3200,1,836,1,1,543268,547762,548598,98148,33,445.12,449.614,450.45,28.42,274.416,520.413,246.03,492.026,738.023
bas,cue,1,672756,bas_cue_run1_672756,A2,e,v,c,n,1,1,,switch,red,black,black,nonincentive,4400,0,791,2,1,555268,559761,560552,98148,34,457.12,461.613,462.404,28.42,274.416,520.413,246.03,492.026,738.023
bas,cue,1,672756,bas_cue_run1_672756,5H,o,c,c,l,2,2,,switch,red,black,black,nonincentive,2000,1,1664,2,2,568468,572961,574625,98148,35,470.32,474.813,476.477,28.42,274.416,520.413,246.03,492.026,738.023
bas,cue,1,672756,bas_cue_run1_672756,1B,o,c,c,n,2,2,,switch,red,black,black,nonincentive,3200,1,1143,2,2,579268,583761,584904,98148,36,481.12,485.613,486.756,28.42,274.416,520.413,246.03,492.026,738.023
bas,cue,1,672756,bas_cue_run1_672756,1B,o,c,c,n,2,2,,,red,black,black,nonincentive,4400,1,880,2,2,621267,625760,626640,98148,37,523.119,527.612,528.492,28.42,274.416,520.413,246.03,492.026,738.023
bas,cue,1,672756,bas_cue_run1_672756,1B,o,c,c,l,2,2,,switch,red,black,black,nonincentive,2000,1,651,2,2,634467,638960,639611,98148,38,536.319,540.812,541.463,28.42,274.416,520.413,246.03,492.026,738.023
bas,cue,1,672756,bas_cue_run1_672756,6I,e,v,c,n,1,1,,switch,red,black,black,nonincentive,2000,1,1391,1,1,645267,649760,651151,98148,39,547.119,551.612,553.003,28.42,274.416,520.413,246.03,492.026,738.023
bas,cue,1,672756,bas_cue_run1_672756,A2,e,v,c,l,1,1,,switch,red,black,black,nonincentive,3200,1,726,1,1,656067,660560,661286,98148,40,557.919,562.412,563.138,28.42,274.416,520.413,246.03,492.026,738.023
bas,cue,1,672756,bas_cue_run1_672756,2A,e,v,c,l,1,1,,stay,red,black,black,nonincentive,3200,1,1475,1,1,668067,672560,674035,98148,41,569.919,574.412,575.887,28.42,274.416,520.413,246.03,492.026,738.023
bas,cue,1,672756,bas_cue_run1_672756,2A,e,v,c,n,1,1,,switch,red,black,black,nonincentive,2000,1,980,1,1,680066,684560,685540,98148,42,581.918,586.412,587.392,28.42,274.416,520.413,246.03,492.026,738.023
bas,cue,1,672756,bas_cue_run1_672756,E3,o,v,i,l,2,1,,switch,red,black,green,nonincentive,4400,1,736,1,1,690866,695373,696109,98148,43,592.718,597.225,597.961,28.42,274.416,520.413,246.03,492.026,738.023
bas,cue,1,672756,bas_cue_run1_672756,A2,e,v,c,n,1,1,,switch,red,black,black,nonincentive,4400,1,788,1,1,704066,708573,709361,98148,44,605.918,610.425,611.213,28.42,274.416,520.413,246.03,492.026,738.023
bas,cue,1,672756,bas_cue_run1_672756,3E,o,v,i,l,2,1,,switch,red,black,green,nonincentive,3200,1,1200,1,1,717266,721772,722972,98148,45,619.118,623.624,624.824,28.42,274.416,520.413,246.03,492.026,738.023
bas,cue,1,672756,bas_cue_run1_672756,H5,o,c,c,n,2,2,,switch,red,black,black,nonincentive,2000,1,763,2,2,729266,733772,734535,98148,46,631.118,635.624,636.387,28.42,274.416,520.413,246.03,492.026,738.023
bas,cue,1,672756,bas_cue_run1_672756,B1,o,c,c,n,2,2,,stay,red,black,black,nonincentive,2000,0,1378,1,2,740066,744572,745950,98148,47,641.918,646.424,647.802,28.42,274.416,520.413,246.03,492.026,738.023
bas,cue,1,672756,bas_cue_run1_672756,B1,o,c,c,l,2,2,,switch,red,black,black,nonincentive,4400,1,1775,2,2,750865,755372,757147,98148,48,652.717,657.224,658.999,28.42,274.416,520.413,246.03,492.026,738.023
bas,cue,1,672756,bas_cue_run1_672756,4D,e,c,i,l,1,2,,stay,red,black,green,nonincentive,3200,1,1125,2,2,764065,768572,769697,98148,49,665.917,670.424,671.549,28.42,274.416,520.413,246.03,492.026,738.023
bas,cue,1,672756,bas_cue_run1_672756,3E,o,v,i,n,2,1,,switch,red,black,green,nonincentive,4400,1,1393,2,2,776065,780572,781965,98148,50,677.917,682.424,683.817,28.42,274.416,520.413,246.03,492.026,738.023
bas,cue,1,672756,bas_cue_run1_672756,H5,o,c,c,l,2,2,,switch,red,black,green,nonincentive,4400,1,731,2,2,789265,793771,794502,98148,51,691.117,695.623,696.354,28.42,274.416,520.413,246.03,492.026,738.023
bas,cue,1,672756,bas_cue_run1_672756,1A,o,v,i,n,2,1,,switch,red,black,black,nonincentive,2000,0,2471,1,2,802465,806971,809442,98148,52,704.317,708.823,711.294,28.42,274.416,520.413,246.03,492.026,738.023
bas,cue,1,672756,bas_cue_run1_672756,6I,e,v,c,l,1,1,,switch,red,black,black,nonincentive,3200,1,1464,1,1,813264,817771,819235,98148,53,715.116,719.623,721.087,28.42,274.416,520.413,246.03,492.026,738.023
bas,cue,1,672756,bas_cue_run1_672756,4D,e,c,i,n,1,2,,switch,red,black,green,nonincentive,3200,1,897,1,1,825264,829771,830668,98148,54,727.116,731.623,732.52,28.42,274.416,520.413,246.03,492.026,738.023
bas,cue,2,672756,bas_cue_run2_672756,B2,e,c,i,l,1,2,,,red,black,black,nonincentive,4400,1,746,2,2,75889,80383,81129,44780,1,31.109,35.603,36.349,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,6I,e,v,c,l,1,1,,stay,red,black,green,nonincentive,3200,1,643,1,1,89089,93583,94226,44780,2,44.309,48.803,49.446,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,3E,o,v,i,n,2,1,,switch,red,black,green,nonincentive,2000,1,809,2,2,101089,105582,106391,44780,3,56.309,60.802,61.611,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,2A,e,v,c,n,1,1,,stay,red,black,black,nonincentive,3200,1,1015,1,1,111889,116382,117397,44780,4,67.109,71.602,72.617,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,1B,o,c,c,n,2,2,,stay,red,black,black,nonincentive,4400,1,551,2,2,123889,128382,128933,44780,5,79.109,83.602,84.153,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,5H,o,c,c,n,2,2,,stay,red,black,black,nonincentive,2000,1,897,2,2,137089,141582,142479,44780,6,92.309,96.802,97.699,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,D4,e,c,i,n,1,2,,stay,red,black,green,nonincentive,2000,1,833,1,1,147888,152382,153215,44780,7,103.108,107.602,108.435,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,B1,o,c,c,n,2,2,,stay,red,black,black,nonincentive,3200,1,1592,2,2,158688,163182,164774,44780,8,113.908,118.402,119.994,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,A2,e,v,c,n,1,1,,stay,red,black,black,nonincentive,4400,1,1059,1,1,170688,175195,176254,44780,9,125.908,130.415,131.474,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,2A,e,v,c,l,1,1,,switch,red,black,black,nonincentive,4400,1,719,1,1,183888,188395,189114,44780,10,139.108,143.615,144.334,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,A2,e,v,c,l,1,1,,stay,red,black,black,nonincentive,3200,1,821,1,1,197088,201594,202415,44780,11,152.308,156.814,157.635,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,6I,e,v,c,n,1,1,,switch,red,black,black,nonincentive,3200,1,1437,1,1,209088,213594,215031,44780,12,164.308,168.814,170.251,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,B1,o,c,c,l,2,2,,switch,red,black,black,nonincentive,4400,1,632,2,2,221087,225594,226226,44780,13,176.307,180.814,181.446,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,E3,o,v,i,l,2,1,,stay,red,black,green,nonincentive,2000,1,1511,1,1,234287,238794,240305,44780,14,189.507,194.014,195.525,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,H5,o,c,c,l,2,2,,stay,red,black,black,nonincentive,2000,1,1036,2,2,245087,249594,250630,44780,15,200.307,204.814,205.85,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,1B,o,c,c,l,2,2,,stay,red,black,black,nonincentive,4400,1,1378,2,2,255887,260394,261772,44780,16,211.107,215.614,216.992,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,E3,o,v,i,n,2,1,,switch,red,black,green,nonincentive,3200,1,841,2,2,269087,273593,274434,44780,17,224.307,228.813,229.654,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,4D,e,c,i,l,1,2,,switch,red,black,green,nonincentive,2000,1,1839,2,2,281087,285593,287432,44780,18,236.307,240.813,242.652,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,I6,e,v,c,l,1,1,,,red,black,black,nonincentive,4400,1,891,1,1,321886,326393,327284,44780,19,277.106,281.613,282.504,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,5H,o,c,c,l,2,2,,stay,red,black,green,nonincentive,2000,1,895,2,2,335086,339592,340487,44780,20,290.306,294.812,295.707,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,2A,e,v,c,n,1,1,,switch,red,black,black,nonincentive,2000,1,854,1,1,345886,350392,351246,44780,21,301.106,305.612,306.466,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,B1,o,c,c,l,2,2,,switch,red,black,black,nonincentive,4400,1,675,2,2,356685,361192,361867,44780,22,311.905,316.412,317.087,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,D4,e,c,i,l,1,2,,stay,red,black,green,nonincentive,2000,1,1250,2,2,369885,374392,375642,44780,23,325.105,329.612,330.862,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,I6,e,v,c,n,1,1,,switch,red,black,green,nonincentive,3200,1,763,1,1,380685,385192,385955,44780,24,335.905,340.412,341.175,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,D4,e,c,i,n,1,2,,stay,red,black,green,nonincentive,4400,1,1108,1,1,392685,397192,398300,44780,25,347.905,352.412,353.52,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,2B,e,c,i,n,1,2,,stay,red,black,black,nonincentive,3200,1,775,1,1,405885,410391,411166,44780,26,361.105,365.611,366.386,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,A2,e,v,c,n,1,1,,stay,red,black,black,nonincentive,3200,1,1408,1,1,417885,422391,423799,44780,27,373.105,377.611,379.019,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,2A,e,v,c,l,1,1,,switch,red,black,black,nonincentive,4400,1,1378,1,1,429884,434391,435769,44780,28,385.104,389.611,390.989,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,3E,o,v,i,l,2,1,,stay,red,black,green,nonincentive,2000,1,1593,1,1,443084,447591,449184,44780,29,398.304,402.811,404.404,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,A2,e,v,c,l,1,1,,stay,red,black,black,nonincentive,4400,1,990,1,1,453884,458391,459381,44780,30,409.104,413.611,414.601,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,4D,e,c,i,n,1,2,,switch,red,black,green,nonincentive,3200,1,580,1,1,467084,471590,472170,44780,31,422.304,426.81,427.39,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,B1,o,c,c,n,2,2,,stay,red,black,black,nonincentive,4400,1,1037,2,2,479084,483590,484627,44780,32,434.304,438.81,439.847,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,I6,e,v,c,n,1,1,,stay,red,black,black,nonincentive,2000,1,1527,1,1,492283,496790,498317,44780,33,447.503,452.01,453.537,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,H5,o,c,c,l,2,2,,switch,red,black,black,nonincentive,3200,1,846,2,2,503083,507590,508436,44780,34,458.303,462.81,463.656,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,1B,o,c,c,l,2,2,,stay,red,black,black,nonincentive,3200,1,879,2,2,515083,519590,520469,44780,35,470.303,474.81,475.689,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,1A,o,v,i,n,2,1,,switch,red,black,black,nonincentive,2000,1,1102,2,2,527083,531590,532692,44780,36,482.303,486.81,487.912,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,E3,o,v,i,l,2,1,,,red,black,green,nonincentive,2000,1,591,1,1,567882,572389,572980,44780,37,523.102,527.609,528.2,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,2A,e,v,c,n,1,1,,switch,red,black,black,nonincentive,4400,1,1393,1,1,578682,583189,584582,44780,38,533.902,538.409,539.802,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,A1,o,v,i,l,2,1,,switch,red,black,black,nonincentive,4400,1,696,1,1,591882,596389,597085,44780,39,547.102,551.609,552.305,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,3E,o,v,i,n,2,1,,switch,red,black,green,nonincentive,4400,1,892,2,2,605082,609588,610480,44780,40,560.302,564.808,565.7,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,2B,e,c,i,l,1,2,,switch,red,black,black,nonincentive,3200,1,1220,2,2,618282,622788,624008,44780,41,573.502,578.008,579.228,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,H5,o,c,c,l,2,2,,stay,red,black,black,nonincentive,2000,1,670,2,2,630295,634788,635458,44780,42,585.515,590.008,590.678,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,4D,e,c,i,n,1,2,,switch,red,black,green,nonincentive,2000,1,1413,1,1,641095,645588,647001,44780,43,596.315,600.808,602.221,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,1B,o,c,c,l,2,2,,switch,red,black,black,nonincentive,3200,1,1310,2,2,651895,656388,657698,44780,44,607.115,611.608,612.918,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,H5,o,c,c,n,2,2,,switch,red,black,green,nonincentive,3200,1,889,2,2,663894,668388,669277,44780,45,619.114,623.608,624.497,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,A2,e,v,c,l,1,1,,switch,red,black,black,nonincentive,4400,1,1565,1,1,675894,680388,681953,44780,46,631.114,635.608,637.173,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,A2,e,v,c,n,1,1,,switch,red,black,black,nonincentive,2000,1,578,1,1,689094,693587,694165,44780,47,644.314,648.807,649.385,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,1B,o,c,c,n,2,2,,stay,red,black,black,nonincentive,3200,1,734,2,2,699894,704387,705121,44780,48,655.114,659.607,660.341,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,D4,e,c,i,l,1,2,,switch,red,black,green,nonincentive,4400,1,1523,2,2,711894,716387,717910,44780,49,667.114,671.607,673.13,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,B1,o,c,c,l,2,2,,stay,red,black,black,nonincentive,2000,1,969,2,2,725093,729587,730556,44780,50,680.313,684.807,685.776,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,5H,o,c,c,n,2,2,,switch,red,black,black,nonincentive,3200,1,1137,2,2,735893,740387,741524,44780,51,691.113,695.607,696.744,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,B1,o,c,c,n,2,2,,stay,red,black,black,nonincentive,2000,1,701,2,2,747893,752386,753087,44780,52,703.113,707.606,708.307,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,4D,e,c,i,l,1,2,,switch,red,black,green,nonincentive,4400,1,1910,2,2,758693,763186,765096,44780,53,713.913,718.406,720.316,28.403,274.413,520.409,246.013,492.023,738.019
bas,cue,2,672756,bas_cue_run2_672756,6I,e,v,c,n,1,1,,switch,red,black,black,nonincentive,3200,1,1424,1,1,771893,776386,777810,44780,54,727.113,731.606,733.03,28.403,274.413,520.409,246.013,492.023,738.019
pro,cue,1,672756,pro_cue_run1_672756,2A,e,v,c,n,1,1,,,red,black,black,nonincentive,4400,1,738,1,1,151708,156201,156939,120583,1,31.125,35.618,36.356,28.418,274.424,520.417,246.025,492.031,738.024
pro,cue,1,672756,pro_cue_run1_672756,I6,e,v,c,n,1,1,,stay,red,black,black,nonincentive,3200,1,700,1,1,164907,169400,170100,120583,2,44.324,48.817,49.517,28.418,274.424,520.417,246.025,492.031,738.024
pro,cue,1,672756,pro_cue_run1_672756,1A,o,v,i,l,2,1,,switch,red,black,black,nonincentive,4400,1,553,1,1,176907,181400,181953,120583,3,56.324,60.817,61.37,28.418,274.424,520.417,246.025,492.031,738.024
pro,cue,1,672756,pro_cue_run1_672756,D4,e,c,i,l,1,2,yes,stay,green,black,green,incentive,4400,1,575,2,2,190106,194600,195175,120583,4,69.523,74.017,74.592,28.418,274.424,520.417,246.025,492.031,738.024
pro,cue,1,672756,pro_cue_run1_672756,A2,e,v,c,l,1,1,,stay,red,black,black,nonincentive,2000,1,632,1,1,203306,207799,208431,120583,5,82.723,87.216,87.848,28.418,274.424,520.417,246.025,492.031,738.024
pro,cue,1,672756,pro_cue_run1_672756,D4,e,c,i,n,1,2,yes,switch,green,black,green,incentive,3200,1,844,1,1,214106,218599,219443,120583,6,93.523,98.016,98.86,28.418,274.424,520.417,246.025,492.031,738.024
pro,cue,1,672756,pro_cue_run1_672756,1B,o,c,c,l,2,2,,switch,red,black,black,nonincentive,2000,1,733,2,2,226105,230599,231332,120583,7,105.522,110.016,110.749,28.418,274.424,520.417,246.025,492.031,738.024
pro,cue,1,672756,pro_cue_run1_672756,4D,e,c,i,n,1,2,yes,switch,green,black,green,incentive,2000,1,716,1,1,236905,241398,242114,120583,8,116.322,120.815,121.531,28.418,274.424,520.417,246.025,492.031,738.024
pro,cue,1,672756,pro_cue_run1_672756,I6,e,v,c,l,1,1,yes,switch,green,black,green,incentive,3200,1,681,1,1,247705,252198,252879,120583,9,127.122,131.615,132.296,28.418,274.424,520.417,246.025,492.031,738.024
pro,cue,1,672756,pro_cue_run1_672756,1B,o,c,c,n,2,2,,switch,red,black,black,nonincentive,2000,1,1666,2,2,259704,264198,265864,120583,10,139.121,143.615,145.281,28.418,274.424,520.417,246.025,492.031,738.024
pro,cue,1,672756,pro_cue_run1_672756,H5,o,c,c,l,2,2,,switch,red,black,black,nonincentive,3200,1,937,2,2,270504,274997,275934,120583,11,149.921,154.414,155.351,28.418,274.424,520.417,246.025,492.031,738.024
pro,cue,1,672756,pro_cue_run1_672756,B1,o,c,c,l,2,2,,stay,red,black,black,nonincentive,4400,1,571,2,2,282504,286997,287568,120583,12,161.921,166.414,166.985,28.418,274.424,520.417,246.025,492.031,738.024
pro,cue,1,672756,pro_cue_run1_672756,6I,e,v,c,n,1,1,yes,switch,green,black,green,incentive,3200,1,791,1,1,295703,300197,300988,120583,13,175.12,179.614,180.405,28.418,274.424,520.417,246.025,492.031,738.024
pro,cue,1,672756,pro_cue_run1_672756,A2,e,v,c,n,1,1,,stay,red,black,black,nonincentive,4400,1,916,1,1,307703,312196,313112,120583,14,187.12,191.613,192.529,28.418,274.424,520.417,246.025,492.031,738.024
pro,cue,1,672756,pro_cue_run1_672756,B1,o,c,c,n,2,2,,stay,red,black,black,nonincentive,4400,1,1032,2,2,320903,325396,326428,120583,15,200.32,204.813,205.845,28.418,274.424,520.417,246.025,492.031,738.024
pro,cue,1,672756,pro_cue_run1_672756,5H,o,c,c,l,2,2,,switch,red,black,black,nonincentive,3200,1,765,2,2,334102,338595,339360,120583,16,213.519,218.012,218.777,28.418,274.424,520.417,246.025,492.031,738.024
pro,cue,1,672756,pro_cue_run1_672756,B2,e,c,i,n,1,2,,switch,red,black,black,nonincentive,2000,1,1597,1,1,346102,350595,352192,120583,17,225.519,230.012,231.609,28.418,274.424,520.417,246.025,492.031,738.024
pro,cue,1,672756,pro_cue_run1_672756,E3,o,v,i,l,2,1,yes,switch,green,black,green,incentive,2000,1,494,1,1,356902,361408,361902,120583,18,236.319,240.825,241.319,28.418,274.424,520.417,246.025,492.031,738.024
pro,cue,1,672756,pro_cue_run1_672756,I6,e,v,c,l,1,1,,,red,black,black,nonincentive,3200,1,568,1,1,397700,402207,402775,120583,19,277.117,281.624,282.192,28.418,274.424,520.417,246.025,492.031,738.024
pro,cue,1,672756,pro_cue_run1_672756,A2,e,v,c,n,1,1,,switch,red,black,black,nonincentive,4400,1,784,1,1,409700,414207,414991,120583,20,289.117,293.624,294.408,28.418,274.424,520.417,246.025,492.031,738.024
pro,cue,1,672756,pro_cue_run1_672756,2A,e,v,c,l,1,1,,switch,red,black,black,nonincentive,2000,1,1740,1,1,422900,427406,429146,120583,21,302.317,306.823,308.563,28.418,274.424,520.417,246.025,492.031,738.024
pro,cue,1,672756,pro_cue_run1_672756,E3,o,v,i,n,2,1,too.slow,switch,green,black,green,incentive,4400,1,1047,2,2,433699,438206,439253,120583,22,313.116,317.623,318.67,28.418,274.424,520.417,246.025,492.031,738.024
pro,cue,1,672756,pro_cue_run1_672756,3E,o,v,i,n,2,1,yes,stay,green,black,green,incentive,4400,1,819,2,2,446899,451405,452224,120583,23,326.316,330.822,331.641,28.418,274.424,520.417,246.025,492.031,738.024
pro,cue,1,672756,pro_cue_run1_672756,2B,e,c,i,l,1,2,,switch,red,black,black,nonincentive,3200,1,818,2,2,460099,464605,465423,120583,24,339.516,344.022,344.84,28.418,274.424,520.417,246.025,492.031,738.024
pro,cue,1,672756,pro_cue_run1_672756,2A,e,v,c,n,1,1,,switch,red,black,black,nonincentive,2000,1,585,1,1,472098,476605,477190,120583,25,351.515,356.022,356.607,28.418,274.424,520.417,246.025,492.031,738.024
pro,cue,1,672756,pro_cue_run1_672756,5H,o,c,c,n,2,2,yes,stay,green,black,green,incentive,2000,1,493,2,2,482898,487404,487897,120583,26,362.315,366.821,367.314,28.418,274.424,520.417,246.025,492.031,738.024
pro,cue,1,672756,pro_cue_run1_672756,1B,o,c,c,n,2,2,,stay,red,black,black,nonincentive,3200,1,1178,2,2,493698,498204,499382,120583,27,373.115,377.621,378.799,28.418,274.424,520.417,246.025,492.031,738.024
pro,cue,1,672756,pro_cue_run1_672756,6I,e,v,c,n,1,1,,stay,red,black,black,nonincentive,2000,1,806,1,1,505697,510204,511010,120583,28,385.114,389.621,390.427,28.418,274.424,520.417,246.025,492.031,738.024
pro,cue,1,672756,pro_cue_run1_672756,2A,e,v,c,l,1,1,,switch,red,black,black,nonincentive,4400,1,1082,1,1,516497,521003,522085,120583,29,395.914,400.42,401.502,28.418,274.424,520.417,246.025,492.031,738.024
pro,cue,1,672756,pro_cue_run1_672756,3E,o,v,i,l,2,1,error,stay,green,black,green,incentive,4400,0,917,2,1,529696,534203,535120,120583,30,409.113,413.62,414.537,28.418,274.424,520.417,246.025,492.031,738.024
pro,cue,1,672756,pro_cue_run1_672756,E3,o,v,i,n,2,1,yes,switch,green,black,green,incentive,2000,1,792,2,2,542896,547403,548195,120583,31,422.313,426.82,427.612,28.418,274.424,520.417,246.025,492.031,738.024
pro,cue,1,672756,pro_cue_run1_672756,A1,o,v,i,n,2,1,,stay,red,black,black,nonincentive,4400,1,1640,2,2,553696,558202,559842,120583,32,433.113,437.619,439.259,28.418,274.424,520.417,246.025,492.031,738.024
pro,cue,1,672756,pro_cue_run1_672756,D4,e,c,i,l,1,2,yes,switch,green,black,green,incentive,3200,1,716,2,2,566895,571402,572118,120583,33,446.312,450.819,451.535,28.418,274.424,520.417,246.025,492.031,738.024
